headline,url
The Dream — and the Myth — of the ‘Women’s Vote’,https://www.nytimes.com/2016/11/15/magazine/the-dream-and-the-myth-of-the-womens-vote.html
The Narcotic of Trump,https://www.nytimes.com/2016/12/16/opinion/the-narcotic-of-trump.html
Many in Milwaukee Neighborhood Didn’t Vote — and Don’t Regret It,https://www.nytimes.com/2016/11/21/us/many-in-milwaukee-neighborhood-didnt-vote-and-dont-regret-it.html
Indian Business Partners Hope to Exploit Their Ties to Donald Trump,https://www.nytimes.com/2016/11/21/us/politics/donald-trump-india-business.html
Bernie Sanders Says Donald Trump Must Be Held Accountable,https://www.nytimes.com/2016/11/17/us/bernie-sanders-says-donald-trump-must-be-held-accountable.html
Don’t Caricature Europe’s Court,https://www.nytimes.com/2016/12/12/opinion/dont-caricature-europes-court.html
"As President Joseph Kabila Digs In, Tensions Rise in Congo",https://www.nytimes.com/2016/12/17/world/africa/congo-joseph-kabila-corruption.html
"Alex Jones, Host and Conspiracy Theorist, Says Donald Trump Called to Thank Him",https://www.nytimes.com/2016/11/17/us/politics/alex-jones-trump-call.html
"Fed Raises Key Interest Rate, Citing Strengthening Economy",https://www.nytimes.com/2016/12/14/business/economy/fed-interest-rates-janet-yellen.html
Judge May Make Public Some Documents Related to Inquiry on Clinton Emails,https://www.nytimes.com/2016/12/13/nyregion/hillary-clinton-emails-fbi-james-comey-huma-abedin.html
"Rodrigo Duterte, Aleppo, Donald Trump: Your Morning Briefing",https://www.nytimes.com/2016/12/14/briefing/asia-briefing.html
I Wish We All Could Be Californian,https://www.nytimes.com/2016/11/20/opinion/sunday/i-wish-we-all-could-be-californian.html
Daily Report: The Fake News Precedent Outside the United States,https://www.nytimes.com/2016/11/19/technology/daily-report-the-fake-news-precedent-outside-the-united-states.html
Congressman Proposes National Surveillance Program After Trump Meeting,https://www.nytimes.com/2016/12/15/us/politics/donald-trump-transition.html
The End of the Postracial Myth,https://www.nytimes.com/interactive/2016/11/20/magazine/donald-trumps-america-iowa-race.html
How Do I Comfort My Frightened Son After the Election? I Tell Him How Our People Have Survived.,https://www.nytimes.com/interactive/2016/11/20/magazine/donald-trumps-america-south-carolina-ancestors.html
‘We’re Looking at a New Divide Within the Hispanic Community’,https://www.nytimes.com/interactive/2016/11/20/magazine/donald-trumps-america-florida-latino-vote.html
Coming to Newark Archdiocese: A Different Kind of Cardinal,https://www.nytimes.com/2016/12/22/nyregion/cardinal-joseph-w-tobin-archdiocese-newark.html
Why Did College-Educated White Women Vote for Trump?,https://www.nytimes.com/interactive/2016/11/20/magazine/donald-trumps-america-pennsylvania-women.html
Trump’s and Xi’s Differences Magnify Uncertainties Between U.S. and China,https://www.nytimes.com/2016/12/19/world/asia/-china-donald-trump-power.html
John Kasich Signs One Abortion Bill in Ohio but Vetoes a More Restrictive Measure,https://www.nytimes.com/2016/12/13/us/kasich-ohio-heartbeat-abortion-bill.html
The Incendiary Appeal of Demagoguery in Our Time,https://www.nytimes.com/2016/11/14/opinion/the-incendiary-appeal-of-demagoguery-in-our-time.html
Will the Trump Era Bring Higher Interest Rates? Don’t Count On It,https://www.nytimes.com/2016/12/14/upshot/will-the-trump-era-bring-higher-interest-rates-dont-count-on-it.html
"Donald Trump, Aleppo, Madonna: Your Monday Briefing",https://www.nytimes.com/2016/12/12/briefing/us-briefing-donald-trump-aleppo-madonna.html
"A Broncos Player Gets a Racist, Threatening Letter",https://www.nytimes.com/2016/12/13/opinion/brandon-marshall-a-broncos-player-gets-a-racist-threatening-letter.html
European Leaders Gather to Grapple With Donald Trump’s Victory,https://www.nytimes.com/2016/11/14/world/europe/europe-european-union-trump-foreign-policy.html
What Should You Do When Customers Make Racist Remarks?,https://www.nytimes.com/2016/12/14/magazine/what-should-you-do-when-customers-make-racist-remarks.html
Syrian President Calls Donald Trump a ‘Natural Ally’ in Fight Against Terrorism,https://www.nytimes.com/2016/11/17/world/middleeast/assad-donald-trump-syria-natural-ally.html
The Top 10 New York Dishes of 2016,https://www.nytimes.com/2016/12/13/dining/best-restaurant-dishes-in-nyc-pete-wells.html
Hillary Clinton Wins New Hampshire,https://www.nytimes.com/2016/11/15/us/politics/hillary-clinton-wins-new-hampshire.html
"In Mick Mulvaney, Trump Finds Anti-Establishment Leader for Budget Office",https://www.nytimes.com/2016/12/17/us/politics/trump-mick-mulvaney-budget-office.html
"Behold, Steve Bannon’s Hip-Hop Shakespeare Rewrite: ‘Coriolanus’",https://www.nytimes.com/2016/12/17/opinion/sunday/steve-bannon-hip-hop-shakespeare-rewrite-coriolanus.html
"Donald Trump, in Louisiana, Says He Will End Energy Regulations",https://www.nytimes.com/2016/12/09/us/politics/donald-trump-in-louisiana-says-he-will-end-energy-regulations.html
"How Rudolph Giuliani, Possible Cabinet Pick, Made Millions as Ex-Mayor",https://www.nytimes.com/2016/11/18/us/politics/rudolph-giuliani-possible-cabinet-pick-faces-scrutiny-over-finances.html
"Pat McCrory, North Carolina Governor, Concedes After Acrimonious Race",https://www.nytimes.com/2016/12/05/us/north-carolina-governor.html
Tim Raines’s Hall of Fame Candidacy in Last of the 10th,https://www.nytimes.com/2016/12/17/sports/baseball/tim-rainess-hall-of-fame-candidacy-in-last-of-the-10th.html
"Aleppo, Rex Tillerson, Donald Trump: Your Wednesday Briefing",https://www.nytimes.com/2016/12/14/briefing/europe-briefing.html
Can Trumpism Survive a Trump Administration?,https://www.nytimes.com/2016/11/16/opinion/can-trumpism-survive-a-trump-administration.html
Farhad’s and Daisuke’s Week in Tech: Is Google’s Waymo Way Better?,https://www.nytimes.com/2016/12/17/technology/farhads-and-daisukes-week-in-tech-is-googles-waymo-way-better.html
After the Election,https://www.nytimes.com/slideshow/2016/11/10/us/after-the-election.html
A Poll Tax by Another Name,https://www.nytimes.com/2016/11/14/opinion/a-poll-tax-by-another-name.html
2008 | Reince Priebus Predicts Wisconsin Will Go Red,https://www.nytimes.com/2016/11/15/insider/2008-reince-priebus-predicts-wisconsin-will-go-red.html
A Question for Uncertain Times: What Do You Still Control?,https://www.nytimes.com/2016/11/15/your-money/a-question-for-uncertain-times-what-do-you-still-control.html
Obama Tries to Reassure Latin America About a Future With Donald Trump,https://www.nytimes.com/2016/11/20/world/americas/obama-tries-to-reassure-latin-america-about-a-future-with-donald-trump.html
The Transition From Obama to Trump,https://www.nytimes.com/2016/11/18/opinion/the-transition-from-obama-to-trump.html
Can Trump's Infrastructure Plan Work?,https://www.nytimes.com/roomfordebate/2016/12/20/can-trumps-infrastructure-plan-work
Dave Chappelle Hosts ‘S.N.L.’ and Addresses the Protests Against Trump,https://www.nytimes.com/2016/11/13/arts/television/dave-chappelle-saturday-night-live.html
"Donald Trump, Rex Tillerson, Aleppo: Your Morning Briefing",https://www.nytimes.com/2016/12/13/briefing/asia-briefing.html
G.O.P. Resistance Builds to John Bolton as State Dept. Deputy,https://www.nytimes.com/2016/12/14/us/politics/john-bolton-state-dept-deputy.html
"Bishop Javier Echevarría, Leader of Opus Dei, Dies at 84",https://www.nytimes.com/2016/12/14/world/europe/bishop-javier-echevarria-leader-opus-dei-dead.html
Catholic Bishops Challenge Donald Trump on Immigration,https://www.nytimes.com/2016/11/16/us/catholic-bishops-trump-immigration-hispanics.html
Barbra Streisand’s Not Leaving Yet; Set to Appear at Tribeca Talks,https://www.nytimes.com/2016/11/18/movies/barbra-streisand-tribeca-film-festival-talk.html
Tim Kaine Readily Moves Out of Spotlight: ‘This Is More Me’,https://www.nytimes.com/2016/11/20/us/politics/tim-kaine-readily-moves-out-of-spotlight-this-is-more-me.html
Technology Companies Join Market’s Postelection Rally,https://www.nytimes.com/2016/12/06/business/technology-companies-join-markets-postelection-rally.html
"As Donald Trump Builds Team, the Right Scours His Blueprints",https://www.nytimes.com/2016/11/16/us/politics/conservatives-donald-trump.html
The Crisis for Liberalism,https://www.nytimes.com/2016/11/20/opinion/sunday/the-crisis-for-liberalism.html
"How Europe Can Help the U.S., and Defend Itself",https://www.nytimes.com/2016/11/18/opinion/how-europe-can-help-the-us-and-defend-itself.html
"In China, Toilets Have Trump’s Name Without His Permission",https://www.nytimes.com/2016/11/16/business/china-trump-trademark-toilet.html
The Secret Agenda of a Facebook Quiz,https://www.nytimes.com/2016/11/20/opinion/the-secret-agenda-of-a-facebook-quiz.html
"With Trump Proposal to Expand Bronx Golf Course, Some See Red, Not Greens",https://www.nytimes.com/2016/11/16/nyregion/trump-bronx-golf-course-expansion-ferry-point-park.html
Where Everybody Knows Your Name and Accepts Your Politics,https://www.nytimes.com/2016/11/17/fashion/nearys-new-york-republican-bar-trump-supporters.html
A Trump Economic Boom? The Fed May Stand in the Way,https://www.nytimes.com/2016/12/13/business/economy/federal-reserve-interest-rates.html
Facebook and the Digital Virus Called Fake News,https://www.nytimes.com/2016/11/20/opinion/sunday/facebook-and-the-digital-virus-called-fake-news.html
"In Czech Republic, Some Hope a Trump Could Bring Star Power",https://www.nytimes.com/2016/11/16/world/europe/ivana-trump-ambassador-czech-republic.html
When Politics Became a Fashion Statement,https://www.nytimes.com/2016/12/13/fashion/the-year-in-style-politics-dressing.html
The Next Class of California Political Leaders,https://www.nytimes.com/interactive/2016/12/07/us/politics/07californiapolitics.html
From the Editors: A Cataclysmic Year,https://www.nytimes.com/2016/12/06/opinion/from-the-editors-a-cataclysmic-year.html
Voices of Families and Minorities on the Election,https://www.nytimes.com/2016/11/14/opinion/voices-of-families-and-minorities-on-the-election.html
Obama Names ‘Red Lines’ That Would Pull Him Back Into Political Fray,https://www.nytimes.com/2016/12/13/us/politics/donald-trump-transition.html
How to Have a Dinner Party: Friends Not Required,https://www.nytimes.com/2016/12/14/fashion/dinner-party-apps.html
Don’t Retreat Into Fortress America,https://www.nytimes.com/2016/11/22/opinion/dont-retreat-into-fortress-america.html
"San Francisco Symphony Cancels North Carolina Concerts, Citing Anti-Gay-Rights Law",https://www.nytimes.com/2016/12/12/arts/san-francisco-symphony-cancels-north-carolina-concerts-citing-anti-gay-rights-law.html
Presidential Forecast Post-Mortem,https://www.nytimes.com/2016/11/16/upshot/presidential-forecast-postmortem.html
Daily Report: Twitter Addresses Troll Problem. Again.,https://www.nytimes.com/2016/11/16/technology/daily-report-twitter-addresses-troll-problem-again.html
"Wall Street’s Annual Stock Forecasts: Bullish, and Often Wrong",https://www.nytimes.com/2016/12/16/your-money/wall-streets-annual-stock-forecasts-bullish-and-often-wrong.html
What’s on TV Sunday: ‘Frozen’ and ‘The Dick Van Dyke Show — Now in Living Color!’,https://www.nytimes.com/2016/12/11/arts/television/whats-on-tv-sunday-frozen-and-the-dick-van-dyke-show-now-in-living-color.html
Taking It to the Street With Jenny Holzer,https://www.nytimes.com/2016/12/12/arts/design/jenny-holzer-alden-projects-posters.html
The Trump Effect on Tokyo,https://www.nytimes.com/2016/11/16/opinion/the-trump-effect-on-tokyo.html
"As U.S. Braces for Change, a Play About the Working Class Heads to Broadway",https://www.nytimes.com/2016/12/05/theater/lynn-nottage-sweat-to-broadway-at-studio-54.html
Copy Edit This! Quiz No. 2,https://www.nytimes.com/interactive/2016/12/12/insider/copy-edit-this-quiz-2.html
10 Things to Do Now in NYC,https://www.nytimes.com/2016/12/16/arts/things-to-do-in-nyc-martin-scorsese-city-winery.html
Investment Funds Worth Trillions Are Dropping Fossil Fuel Stocks,https://www.nytimes.com/2016/12/12/science/investment-funds-worth-trillions-are-dropping-fossil-fuel-stocks.html
Obama Lobbies Against Obliteration by Trump,https://www.nytimes.com/2016/11/13/opinion/sunday/obama-lobbies-against-obliteration-by-trump.html
Ideas for Productive Discussion: Reflections on Our Civil Conversation Challenge,https://www.nytimes.com/2016/12/15/learning/lesson-plans/ideas-for-productive-discussion-reflections-on-our-civil-conversation-challenge.html
"Mayor de Blasio, Seeking Re-election, Secures Backing of 2 Unions",https://www.nytimes.com/2016/11/15/nyregion/mayor-bill-de-blasio-campaign-union-endorsements.html
Trump Transition Nominates No One — But Does Name Inaugural Committee,https://www.nytimes.com/2016/11/15/us/politics/donald-trump-transition.html
"Facebook Considering Ways to Combat Fake News, Mark Zuckerberg Says",https://www.nytimes.com/2016/11/20/business/media/facebook-considering-ways-to-combat-fake-news-mark-zuckerberg-says.html
The Art Market’s Reaction to Trump? Sales This Week Offer First Test,https://www.nytimes.com/2016/11/14/arts/design/christies-sothebys-phillips-fall-auction-trump.html
The Strip,https://www.nytimes.com/2016/11/12/opinion/sunday/the-strip-brian-mcfadden-comics.html
"Small Banks Cheer Trump. So, After a Pause, Do Big Ones.",https://www.nytimes.com/2016/11/21/business/dealbook/small-banks-cheer-trump-so-after-a-pause-do-big-ones.html
"At Iowa High School, Election Results Kindle Tensions and Protests",https://www.nytimes.com/2016/11/20/us/at-iowa-high-school-election-results-kindle-tensions-and-protests.html
Holocaust Survivors Score Victory in Reclaiming Stolen Art,https://www.nytimes.com/2016/12/10/us/congress-holocaust-nazis-stolen-art.html
The Final Vote for President: Learning About the Electoral College,https://www.nytimes.com/2016/12/08/learning/lesson-plans/the-final-vote-for-president-learning-about-the-electoral-college.html
"‘I’m Prejudiced,’ He Said. Then We Kept Talking.",https://www.nytimes.com/2016/12/10/opinion/sunday/im-prejudiced-he-said-then-we-kept-talking.html
"Goldman President Named Trump Adviser, Opening Door for Younger Executives",https://www.nytimes.com/2016/12/12/business/dealbook/goldman-sachs-gary-cohn.html
Gambians Face Uncertainty After President Rejects His Defeat,https://www.nytimes.com/2016/12/10/world/africa/gambia-election-yahya-jammeh-adama-barrow.html
"With Homeless Issue, Christine Quinn Gets Back in the Conversation",https://www.nytimes.com/2016/12/16/nyregion/christine-quinn-win.html
An Antidote to Donald Trump’s Secrecy on Taxes,https://www.nytimes.com/2016/12/12/opinion/an-antidote-to-donald-trumps-secrecy-on-taxes.html
"Friday Mailbag: The Veil, Storm Troopers and False Equivalence",https://www.nytimes.com/2016/12/16/public-editor/friday-mailbag-the-veil-storm-troopers-and-false-equivalence.html
Violence and Division on Chicago’s South Side,https://www.nytimes.com/2016/12/10/opinion/sunday/violence-and-division-on-chicagos-south-side.html
Some Same-Sex Couples Are Rushing to Say Their Vows. Just in Case …,https://www.nytimes.com/2016/12/09/fashion/weddings/same-sex-marriage-gay-couples-donald-trump.html
"Recreational Marijuana? Yes, but Tightly Regulated, Canadian Panel Suggests",https://www.nytimes.com/2016/12/13/world/americas/canada-recreational-marijuana-pot.html
"After Election Surprise, Marketers Rethink How to Study Consumers",https://www.nytimes.com/2016/11/15/business/media/advertisers-look-to-an-era-of-increased-data-and-fewer-facts.html
Did Moderates Help Elect Trump?,https://www.nytimes.com/2016/11/16/opinion/did-moderates-help-elect-trump.html
Trump’s Transition in a ‘Long History’ of Rocky Presidential Handovers,https://www.nytimes.com/2016/11/17/us/politics/obama-white-house-transition.html
L.G.B.T. Gamers Huddle for a Postelection Reality Check,https://www.nytimes.com/2016/11/20/style/lgbt-gamers-gaymerx-east-presidential-election.html
"A President Trump Excites, and Worries, Persian Gulf Leaders",https://www.nytimes.com/2016/12/12/world/middleeast/trump-persian-gulf-policy-egypt-iran-syria.html
South Korea Enters Period of Uncertainty With President’s Impeachment,https://www.nytimes.com/2016/12/09/world/asia/south-korea-president-park-geun-hye-impeached.html
"Fake News in U.S. Election? Elsewhere, That’s Nothing New",https://www.nytimes.com/2016/11/18/technology/fake-news-on-facebook-in-foreign-elections-thats-not-new.html
"Trump Is Said to Offer Interior Job to Ryan Zinke, Montana Lawmaker",https://www.nytimes.com/2016/12/13/us/politics/donald-trump-ryan-zinke-interior-secretary.html
Markets Sent a Strong Signal on Trump ... Then Changed Their Minds,https://www.nytimes.com/2016/11/19/upshot/markets-sent-a-strong-signal-on-trump-then-changed-their-minds.html
Trump’s Team Says He Sold All His Stocks in June,https://www.nytimes.com/2016/12/06/us/politics/donald-trump-business-stocks.html
"Review: ‘Table Manners,’ Chef Jeremiah Tower’s Guide for All Dining Challenges",https://www.nytimes.com/2016/12/13/books/review-table-manners-chef-jeremiah-tower.html
Where Will NASA Go in the Age of Trump?,https://www.nytimes.com/2016/12/12/science/nasa-donald-trump-moon-mars.html
"How to Argue Fairly and Without Rancor (Hello, Thanksgiving!)",https://www.nytimes.com/2016/11/17/health/how-to-argue-fairly-and-without-rancor-hello-thanksgiving.html
Center-Left Party Poised to Regain Power in Romania,https://www.nytimes.com/2016/12/11/world/europe/romania-election-social-democratic-party-psd.html
"As Trump Rises, So Do Some Hands Waving Confederate Battle Flags",https://www.nytimes.com/2016/11/19/us/confederate-flag-trump.html
"‘American Democracy Is Bigger Than Any One Person,’ Obama Says",https://www.nytimes.com/2016/11/17/world/europe/barack-obama-greece-donald-trump.html
European Populism in the Age of Donald Trump,https://www.nytimes.com/interactive/2016/12/05/world/europe/populism-in-age-of-trump.html
"After Trump’s Win, an Anxious Mexico Asks: What’s Next?",https://www.nytimes.com/2016/11/15/world/americas/mexico-donald-trump-enrique-pena-nieto.html
"Canada Wonders, if U.S. Balks, Is Carbon Pricing Still the Answer?",https://www.nytimes.com/2016/12/08/world/canada/canada-carbon-pricing-environment-energy.html
Trump’s Racial Time Machine,https://www.nytimes.com/2016/11/12/opinion/trumps-racial-time-machine.html
Turkey’s Populists See an Unlikely Ally,https://www.nytimes.com/2016/11/17/opinion/turkeys-populists-see-an-unlikely-ally.html
"Morning Agenda: Jitters Over Strong Dollar, Gun Control Coalition, Sci-Fi Financial Advisers",https://www.nytimes.com/2016/12/08/business/dealbook/us-dollar-gun-control-law-firm.html
Kanye West Visits Donald Trump,https://www.nytimes.com/2016/12/13/us/politics/kanye-trump-tower-visit.html
2016 Election Thank You Notes,https://www.nytimes.com/2016/11/13/opinion/sunday/2016-election-thank-you-notes.html
Facebook’s Damage to Democracy,https://www.nytimes.com/2016/11/16/opinion/facebook-vs-thomas-jefferson.html
Safety Pins Show Support for the Vulnerable,https://www.nytimes.com/2016/11/14/fashion/safety-pin-ally-activism.html
Globalism: A Far-Right Conspiracy Theory Buoyed by Trump,https://www.nytimes.com/2016/11/15/us/politics/globalism-right-trump.html
What We&#8217;re Reading,https://news.blogs.nytimes.com/2016/11/11/what-were-reading-205/
The Transition to President Donald Trump,https://www.nytimes.com/2016/11/12/opinion/the-transition-to-president-donald-trump.html
What E.U. Leaders Are Wrestling With at the End of a Tough Year,https://www.nytimes.com/2016/12/15/world/europe/european-union-eu-summit-meeting.html
New Presidents Who Tilt Toward Russia,https://www.nytimes.com/2016/11/16/opinion/new-presidents-who-tilt-toward-russia.html
"Paolo Gentiloni, Italy’s Foreign Minister, Will Try to Form a New Government",https://www.nytimes.com/2016/12/11/world/europe/italys-foreign-minister-will-try-to-form-a-new-government.html
Heng on Trump’s Election and Its Implications for China,https://www.nytimes.com/2016/11/14/opinion/heng-on-trumps-election-and-its-implications-for-china.html
Fed’s John Williams Feels Uncertainty Among Business Leaders,https://www.nytimes.com/2016/12/20/upshot/feds-john-williams-feels-uncertainty-among-business-leaders.html
Dylann Roof Found Guilty in Charleston Church Massacre,https://www.nytimes.com/2016/12/15/us/dylann-roof-trial.html
Iran and Boeing Sign $16.6 Billion Deal on Sale of 80 Aircraft,https://www.nytimes.com/2016/12/11/world/middleeast/iran-boeing-airplane-deal.html
"Morning Agenda: Trump and Wall Street, Wells Fargo Fallout, Beer Sales",https://www.nytimes.com/2016/12/13/business/dealbook/trump-goldman-wells-prudential-asahi-abinbev.html
"For Women, Glass Ceilings, and Glass Walls, Too",https://www.nytimes.com/2016/11/16/opinion/for-women-glass-ceilings-and-glass-walls-too.html
"Canada, Here I Come? First, Here’s Some Advice",https://www.nytimes.com/2016/11/12/opinion/canada-here-i-come-first-heres-some-advice.html
The Obama Economy Has Unfinished Business,https://www.nytimes.com/2016/12/15/upshot/heres-what-the-white-house-views-as-the-unfinished-business-of-the-obama-economy.html
Columbia Graduate Students Vote Overwhelmingly to Unionize,https://www.nytimes.com/2016/12/09/nyregion/columbia-graduate-students-union-vote.html
Facebook Mounts Effort to Limit Tide of Fake News,https://www.nytimes.com/2016/12/15/technology/facebook-fake-news.html
The Ghost Ship: It Could Have Been Any One of Us,https://www.nytimes.com/2016/12/07/opinion/the-ghost-ship-it-could-have-been-any-one-of-us.html
The Danger of a Dominant Identity,https://www.nytimes.com/2016/11/18/opinion/the-danger-of-a-dominant-identity.html
Trump and the Presidential Look,https://www.nytimes.com/2016/11/11/magazine/trump-and-the-presidential-look.html
The Democrats Screwed Up,https://www.nytimes.com/2016/11/13/opinion/the-democrats-screwed-up.html
Forget AT&T. The Real Monopolies Are Google and Facebook.,https://www.nytimes.com/2016/12/13/opinion/forget-att-the-real-monopolies-are-google-and-facebook.html
What Is America Without Influence? Trump Will Find Out.,https://www.nytimes.com/2016/12/13/opinion/what-is-america-without-influence-trump-will-find-out.html
"Morning Agenda: Trump and the Battlegrounds Ahead, Samsung and the Auto Industry",https://www.nytimes.com/2016/11/15/business/dealbook/trump-tax-fed-carrier-samsung.html
"Diplomatic, He’s Not. But Giuliani Might Be Our Top Diplomat.",https://www.nytimes.com/2016/11/16/nyregion/rudolph-giuliani-diplomat-cabinet-about-new-york.html
Statement on Trump Puts New Balance Shoe Company in Cross Hairs,https://www.nytimes.com/2016/11/16/business/statement-on-trump-puts-new-balance-shoe-company-in-cross-hairs.html
Make Colleges Diverse,https://www.nytimes.com/2016/12/13/opinion/make-colleges-diverse.html
A Time for Refusal,https://www.nytimes.com/2016/11/11/magazine/a-time-for-refusal.html
Partial Recount Ordered in North Carolina Governor’s Race,https://www.nytimes.com/2016/11/30/us/partial-recount-ordered-in-north-carolina-governors-race.html
"Latest Unpaid Trump Vendor Is His Own Pollster, Filing Shows",https://www.nytimes.com/2016/11/01/us/politics/tony-fabrizio-trump-vendor.html
Taiwan Is Both Exhilarated and Unnerved by Trump’s China Remarks,https://www.nytimes.com/2016/12/15/world/asia/trump-taiwan-china.html
Wary Drug Makers Move to Fend Off Further Attacks Under Donald Trump,https://www.nytimes.com/2016/12/09/business/donald-trump-drug-prices-pharma-stocks.html
"Under Donald Trump, Harsh Critic of V.A. May Become Its Leader",https://www.nytimes.com/2016/11/16/us/donald-trump-veterans-affairs-leader.html
"Meet Exxon’s Rex Tillerson, Trump’s Choice for Secretary of State",https://www.nytimes.com/2016/12/12/us/politics/rex-tillerson-facts-wiki.html
"The New Reality of TV: All Trump, All the Time",https://www.nytimes.com/2016/12/11/arts/television/the-new-reality-of-tv-all-trump-all-the-time.html
"Political Divide Splits Relationships — and Thanksgiving, Too",https://www.nytimes.com/2016/11/16/us/political-divide-splits-relationships-and-thanksgiving-too.html
End Winner-Take-All in the Electoral College,https://www.nytimes.com/2016/12/02/opinion/end-winner-take-all-in-the-electoral-college.html
"How Erie Went Red: The Economy Sank, and Trump Rose",https://www.nytimes.com/2016/11/13/us/politics/pennsylvania-trump-votes.html
The Varieties of Anger,https://www.nytimes.com/2016/11/13/opinion/sunday/the-varieties-of-anger.html
"António Guterres, Sworn In as U.N.’s Next Leader, Must Factor Trump Into His Plans",https://www.nytimes.com/2016/12/12/us/antonio-guterres-united-nations.html
Megyn Kelly’s Cautionary Tale of Crossing Donald Trump,https://www.nytimes.com/2016/11/16/business/media/megyn-kellys-cautionary-tale-of-crossing-donald-j-trump.html
Standing Up to a Strongman,https://www.nytimes.com/2016/12/11/opinion/standing-up-to-a-strongman.html
Goldman Sachs to Extend Its Reach in Trump Administration,https://www.nytimes.com/2016/12/09/business/dealbook/goldman-sachs-no-2-seen-as-a-top-economic-adviser-to-trump.html
How Donald Trump Will Divide American and Israeli Jews,https://www.nytimes.com/2016/11/13/opinion/sunday/how-donald-trump-will-divide-american-and-israeli-jews.html
Turkish Travel Warning Cautions Citizens About Travel to U.S.,https://www.nytimes.com/2016/11/15/travel/turkish-travel-warning-cautions-citizens-travel-united-states.html
Donald Trump Gets to Work,https://www.nytimes.com/2016/11/11/opinion/donald-trump-gets-to-work.html
Flawed Choices for the State Department,https://www.nytimes.com/2016/12/12/opinion/flawed-choices-for-the-state-department.html
‘We Have a Fake Election’: China Disrupts Local Campaigns,https://www.nytimes.com/2016/11/16/world/asia/beijing-china-local-elections.html
Donald Trump Loves New York. But It Doesn’t Love Him Back.,https://www.nytimes.com/2016/12/09/nyregion/donald-trump-new-york-protests.html
Louisiana Republican Wins Final U.S. Senate Seat in Runoff,https://www.nytimes.com/2016/12/11/us/john-neely-kennedy-louisiana-senate-runoff.html
The Myth of Female Solidarity,https://www.nytimes.com/2016/11/13/opinion/the-myth-of-female-solidarity.html
Business or Politics? What Trump Means for Cuba,https://www.nytimes.com/2016/11/16/world/americas/cuba-donald-trump.html
Michigan Voters Say Trump Could See Their Problems ‘Right Off the Bat’,https://www.nytimes.com/2016/11/13/us/politics/michigan-voters-donald-trump.html
"When Obama’s Gone, Who Will Stand Up for Democracy?",https://www.nytimes.com/2016/11/17/opinion/when-obamas-gone-who-will-stand-up-for-democracy.html
"Under Trump, the Federal Courts Will Be Up for Grabs",https://www.nytimes.com/2016/12/08/opinion/under-trump-the-federal-courts-will-be-up-for-grabs.html
Donald Trump Says His Company Will Do ‘No New Deals’ During His Term,https://www.nytimes.com/2016/12/12/us/politics/donald-trump-postpones-announcement-on-business-conflicts.html
Top of the Class,https://www.nytimes.com/2016/12/09/books/review/top-of-the-class.html
Putting the Polling Miss of the 2016 Election in Perspective,https://www.nytimes.com/interactive/2016/11/13/upshot/putting-the-polling-miss-of-2016-in-perspective.html
Trump Floats an Olive Branch: Might Keep Parts of the Health Law,https://www.nytimes.com/2016/11/11/us/politics/donald-trump-transition.html
American Companies Tailor Responses to Trump Election,https://www.nytimes.com/2016/11/12/business/american-companies-tailor-responses-to-trump-election.html
"Donald Trump, Aleppo, Golden Globes: Your Monday Evening Briefing",https://www.nytimes.com/2016/12/12/briefing/donald-trump-aleppo-golden-globe.html
"With Trump in Power, the Fed Gets Ready for a Reckoning",https://www.nytimes.com/2016/11/13/business/economy/trump-the-fed-yellen-gets-ready-for-reckoning.html
What Wellesley Stands For,https://www.nytimes.com/2016/11/16/opinion/what-wellesley-stands-for.html
Election 2016: Exit Polls,https://www.nytimes.com/interactive/2016/11/08/us/politics/election-exit-polls.html
"Trump Won the Election, but 3 Manhattan Buildings Will Lose His Name",https://www.nytimes.com/2016/11/16/nyregion/trump-won-the-election-but-3-manhattan-buildings-will-lose-his-name.html
"Obama, With Angela Merkel in Berlin, Assails Spread of Fake News",https://www.nytimes.com/2016/11/18/world/europe/obama-angela-merkel-donald-trump.html
"In Twist, Trump Victory Could Defang Anti-Establishment G.O.P. Caucus",https://www.nytimes.com/2016/11/14/us/politics/in-twist-trump-victory-could-defang-anti-establishment-gop-caucus.html
"For Le Pen, the Impossible Now Seems Possible",https://www.nytimes.com/2016/11/14/opinion/for-le-pen-the-impossible-now-seems-possible.html
"To Combat Trump, Democrats Ready a G.O.P. Tactic: Lawsuits",https://www.nytimes.com/2016/12/14/nyregion/donald-trump-democrats-lawsuits.html
Farhad’s and Mike’s Week in Tech: When the Tech Industry Lives in a Bubble,https://www.nytimes.com/2016/11/13/technology/farhads-and-mikes-week-in-tech-when-the-tech-industry-lives-in-a-bubble.html
"Obama Heads Overseas, Where Topic of Trump Will Follow Him",https://www.nytimes.com/2016/11/14/us/politics/obama-heads-overseas-where-topic-of-trump-will-follow-him.html
An American Mood,https://www.nytimes.com/interactive/2016/11/12/us/racerelated-election-art.html
Breaking Up With Twitter,https://www.nytimes.com/2016/11/13/fashion/breaking-up-with-twitter-presidential-election-2016.html
The 2016 Election,https://www.nytimes.com/slideshow/2016/11/08/us/elections/the-2016-election.html
Election Night Live Coverage,https://www.nytimes.com/interactive/2016/11/08/us/elections/trump-clinton-election-night-live.html
